,time,status
0,2021-09-13 14:14:34.898100,t
1,2021-09-13 14:14:35.420807,y
2,2021-09-13 14:14:35.998056,u
5,2021-09-13 14:14:39.085343,t
6,2021-09-13 14:14:39.709884,y
7,2021-09-13 14:14:40.082595,u
8,2021-09-13 14:14:41.479630,t
9,2021-09-13 14:14:41.983611,y
10,2021-09-13 14:14:42.535332,u
11,2021-09-13 14:14:44.255851,t
12,2021-09-13 14:14:44.681994,y
13,2021-09-13 14:14:45.181701,u
14,2021-09-13 14:14:46.391561,t
15,2021-09-13 14:14:46.790587,y
16,2021-09-13 14:14:47.219595,u
17,2021-09-13 14:14:48.666385,t
18,2021-09-13 14:14:48.933736,y
19,2021-09-13 14:14:49.373427,u
20,2021-09-13 14:14:50.283824,t
21,2021-09-13 14:14:50.628219,y
22,2021-09-13 14:14:51.184285,u
23,2021-09-13 14:14:52.260221,t
24,2021-09-13 14:14:52.743913,y
25,2021-09-13 14:14:53.148516,u
26,2021-09-13 14:14:54.271142,t
27,2021-09-13 14:14:54.796197,y
28,2021-09-13 14:14:55.120706,u
29,2021-09-13 14:14:56.347024,t
30,2021-09-13 14:14:56.866693,y
31,2021-09-13 14:14:57.251341,u
32,2021-09-13 14:14:58.421700,t
33,2021-09-13 14:14:59.076663,y
34,2021-09-13 14:14:59.416621,u
35,2021-09-13 14:15:00.772409,t
36,2021-09-13 14:15:01.507981,y
37,2021-09-13 14:15:01.812568,u
38,2021-09-13 14:15:03.224905,t
39,2021-09-13 14:15:03.594688,y
40,2021-09-13 14:15:03.974262,u
41,2021-09-13 14:15:05.548607,t
42,2021-09-13 14:15:06.014884,y
43,2021-09-13 14:15:06.324622,u
44,2021-09-13 14:15:07.686337,t
45,2021-09-13 14:15:08.156220,y
46,2021-09-13 14:15:08.529590,u
47,2021-09-13 14:15:10.139558,t
48,2021-09-13 14:15:10.570870,y
49,2021-09-13 14:15:10.980338,u
50,2021-09-13 14:15:12.246080,t
51,2021-09-13 14:15:12.684226,y
52,2021-09-13 14:15:13.046905,u
