,time,status
0,2021-09-13 14:26:57.554212,t
1,2021-09-13 14:26:57.963116,y
2,2021-09-13 14:26:58.307835,u
4,2021-09-13 14:26:59.121105,t
5,2021-09-13 14:26:59.510098,y
6,2021-09-13 14:26:59.810541,u
7,2021-09-13 14:27:00.429687,t
8,2021-09-13 14:27:00.710888,y
9,2021-09-13 14:27:01.020694,u
10,2021-09-13 14:27:01.632084,t
11,2021-09-13 14:27:01.991727,y
12,2021-09-13 14:27:02.323639,u
13,2021-09-13 14:27:02.812708,t
14,2021-09-13 14:27:03.148005,y
15,2021-09-13 14:27:03.496833,u
16,2021-09-13 14:27:04.062628,t
17,2021-09-13 14:27:04.372875,y
18,2021-09-13 14:27:04.775853,u
19,2021-09-13 14:27:05.367774,t
20,2021-09-13 14:27:05.660828,y
21,2021-09-13 14:27:05.974120,u
22,2021-09-13 14:27:06.578701,t
23,2021-09-13 14:27:06.881114,y
24,2021-09-13 14:27:07.205425,u
25,2021-09-13 14:27:07.759965,t
26,2021-09-13 14:27:08.075477,y
27,2021-09-13 14:27:08.430628,u
28,2021-09-13 14:27:09.001416,t
29,2021-09-13 14:27:09.298103,y
30,2021-09-13 14:27:09.600876,u
31,2021-09-13 14:27:10.209634,t
32,2021-09-13 14:27:10.565921,y
33,2021-09-13 14:27:10.900623,u
34,2021-09-13 14:27:11.514764,t
35,2021-09-13 14:27:11.861306,y
36,2021-09-13 14:27:12.176734,u
37,2021-09-13 14:27:12.822756,t
38,2021-09-13 14:27:13.142723,y
39,2021-09-13 14:27:13.416696,u
40,2021-09-13 14:27:14.009122,t
41,2021-09-13 14:27:14.324263,y
42,2021-09-13 14:27:14.622973,u
43,2021-09-13 14:27:15.283658,t
44,2021-09-13 14:27:15.602689,y
45,2021-09-13 14:27:15.949226,u
46,2021-09-13 14:27:16.650845,t
47,2021-09-13 14:27:16.933621,y
48,2021-09-13 14:27:17.220405,u
49,2021-09-13 14:27:17.854885,t
50,2021-09-13 14:27:18.171392,y
51,2021-09-13 14:27:18.510956,u
52,2021-09-13 14:27:19.044800,t
53,2021-09-13 14:27:19.388912,y
54,2021-09-13 14:27:19.690048,u
