,time,status
0,2021-09-13 14:13:36.377898,t
1,2021-09-13 14:13:36.734721,y
2,2021-09-13 14:13:37.797032,u
3,2021-09-13 14:13:39.405421,t
4,2021-09-13 14:13:39.693481,y
5,2021-09-13 14:13:40.598038,u
6,2021-09-13 14:13:41.757603,t
7,2021-09-13 14:13:42.167078,y
8,2021-09-13 14:13:43.324486,u
11,2021-09-13 14:13:46.753923,t
12,2021-09-13 14:13:47.135471,y
13,2021-09-13 14:13:47.515475,u
14,2021-09-13 14:13:48.824758,t
15,2021-09-13 14:13:49.128926,y
16,2021-09-13 14:13:50.296619,u
17,2021-09-13 14:13:51.173488,t
18,2021-09-13 14:13:51.450725,y
19,2021-09-13 14:13:52.141681,u
20,2021-09-13 14:13:53.316865,t
21,2021-09-13 14:13:53.712696,y
22,2021-09-13 14:13:54.742663,u
23,2021-09-13 14:13:55.518482,t
24,2021-09-13 14:13:55.876542,y
25,2021-09-13 14:13:56.719604,u
26,2021-09-13 14:13:57.509797,t
27,2021-09-13 14:13:57.891142,y
28,2021-09-13 14:13:58.794308,u
29,2021-09-13 14:14:00.466016,t
30,2021-09-13 14:14:00.631418,y
31,2021-09-13 14:14:00.920373,u
32,2021-09-13 14:14:01.651500,t
33,2021-09-13 14:14:02.020136,y
34,2021-09-13 14:14:02.500912,u
35,2021-09-13 14:14:03.775077,t
36,2021-09-13 14:14:04.271750,y
37,2021-09-13 14:14:04.720993,u
38,2021-09-13 14:14:05.826638,t
39,2021-09-13 14:14:06.260774,y
40,2021-09-13 14:14:06.751968,u
41,2021-09-13 14:14:07.913406,t
42,2021-09-13 14:14:08.352285,y
43,2021-09-13 14:14:09.048001,u
44,2021-09-13 14:14:09.894364,t
45,2021-09-13 14:14:10.341376,y
46,2021-09-13 14:14:10.840529,u
47,2021-09-13 14:14:11.995788,t
48,2021-09-13 14:14:12.336784,y
49,2021-09-13 14:14:13.419289,u
50,2021-09-13 14:14:14.161641,t
51,2021-09-13 14:14:14.634133,y
52,2021-09-13 14:14:15.366340,u
