,time,status
0,2021-09-14 17:03:01.679519,t
1,2021-09-14 17:03:01.928591,y
2,2021-09-14 17:03:02.186550,u
3,2021-09-14 17:03:02.598663,t
4,2021-09-14 17:03:02.878995,y
5,2021-09-14 17:03:03.117384,u
6,2021-09-14 17:03:03.521083,t
7,2021-09-14 17:03:03.863984,y
8,2021-09-14 17:03:04.140785,u
9,2021-09-14 17:03:04.630268,t
10,2021-09-14 17:03:04.932927,y
11,2021-09-14 17:03:05.248422,u
12,2021-09-14 17:03:05.822256,t
13,2021-09-14 17:03:06.138373,y
14,2021-09-14 17:03:06.386020,u
15,2021-09-14 17:03:06.882655,t
16,2021-09-14 17:03:07.283155,y
17,2021-09-14 17:03:07.547400,u
18,2021-09-14 17:03:08.080943,t
19,2021-09-14 17:03:08.386364,y
20,2021-09-14 17:03:08.685982,u
21,2021-09-14 17:03:09.234822,t
22,2021-09-14 17:03:09.711757,y
23,2021-09-14 17:03:09.941070,u
24,2021-09-14 17:03:10.515571,t
25,2021-09-14 17:03:10.909471,y
27,2021-09-14 17:03:11.312279,u
28,2021-09-14 17:03:11.772197,t
29,2021-09-14 17:03:12.426239,y
30,2021-09-14 17:03:12.780063,u
33,2021-09-14 17:03:14.805029,t
34,2021-09-14 17:03:15.077142,y
35,2021-09-14 17:03:15.319304,u
36,2021-09-14 17:03:15.925197,t
37,2021-09-14 17:03:16.311415,y
38,2021-09-14 17:03:16.550202,u
39,2021-09-14 17:03:17.084749,t
40,2021-09-14 17:03:17.381127,y
41,2021-09-14 17:03:17.594842,u
42,2021-09-14 17:03:18.145235,t
43,2021-09-14 17:03:18.441210,y
44,2021-09-14 17:03:18.716513,u
45,2021-09-14 17:03:19.244000,t
46,2021-09-14 17:03:19.709171,y
47,2021-09-14 17:03:19.965783,u
48,2021-09-14 17:03:20.503642,t
49,2021-09-14 17:03:20.928296,y
50,2021-09-14 17:03:21.192245,u
51,2021-09-14 17:03:21.829272,t
52,2021-09-14 17:03:22.260813,y
53,2021-09-14 17:03:22.503964,u
