,time,status
0,2021-09-11 22:18:12.893955,t
1,2021-09-11 22:18:13.297566,y
2,2021-09-11 22:18:13.828355,u
3,2021-09-11 22:18:14.493435,t
4,2021-09-11 22:18:14.804712,y
5,2021-09-11 22:18:15.294612,u
6,2021-09-11 22:18:15.940441,t
7,2021-09-11 22:18:16.269664,y
8,2021-09-11 22:18:16.594006,u
