,time,status
0,2021-09-11 11:39:09.500514,t
1,2021-09-11 11:39:10.084458,y
2,2021-09-11 11:39:10.696809,u
3,2021-09-11 11:39:11.684371,t
4,2021-09-11 11:39:12.180351,y
5,2021-09-11 11:39:12.764445,u
6,2021-09-11 11:39:13.780227,t
7,2021-09-11 11:39:14.357177,y
8,2021-09-11 11:39:14.996351,u
9,2021-09-11 11:39:16.052732,t
10,2021-09-11 11:39:16.820569,y
11,2021-09-11 11:39:17.705374,u
12,2021-09-11 11:39:18.660505,t
13,2021-09-11 11:39:19.288183,y
14,2021-09-11 11:39:19.884439,u
15,2021-09-11 11:39:21.100384,t
16,2021-09-11 11:39:21.691968,y
17,2021-09-11 11:39:22.276328,u
18,2021-09-11 11:39:23.164494,t
19,2021-09-11 11:39:23.779011,y
20,2021-09-11 11:39:24.412378,u
21,2021-09-11 11:39:25.364554,t
22,2021-09-11 11:39:25.924728,y
23,2021-09-11 11:39:26.552640,u
24,2021-09-11 11:39:27.540709,t
25,2021-09-11 11:39:28.100700,y
26,2021-09-11 11:39:28.636491,u
27,2021-09-11 11:39:29.628464,t
28,2021-09-11 11:39:30.220623,y
29,2021-09-11 11:39:30.804371,u
30,2021-09-11 11:39:31.748677,t
31,2021-09-11 11:39:32.300614,y
32,2021-09-11 11:39:32.913444,u
33,2021-09-11 11:39:34.036610,t
34,2021-09-11 11:39:34.588580,y
36,2021-09-11 11:39:35.840743,u
37,2021-09-11 11:39:36.748352,t
38,2021-09-11 11:39:37.309056,y
39,2021-09-11 11:39:37.844637,u
40,2021-09-11 11:39:38.909179,t
41,2021-09-11 11:39:39.444663,y
42,2021-09-11 11:39:40.069306,u
43,2021-09-11 11:39:41.452541,t
44,2021-09-11 11:39:42.228900,y
45,2021-09-11 11:39:43.077002,u
46,2021-09-11 11:39:44.332606,t
47,2021-09-11 11:39:44.925318,y
48,2021-09-11 11:39:45.569032,u
49,2021-09-11 11:39:46.892852,t
50,2021-09-11 11:39:47.444737,y
51,2021-09-11 11:39:48.079455,u
52,2021-09-11 11:39:49.285470,t
53,2021-09-11 11:39:49.948641,y
54,2021-09-11 11:39:50.516731,u
55,2021-09-11 11:39:51.744575,t
56,2021-09-11 11:39:52.245649,y
57,2021-09-11 11:39:52.881454,u
