,time,status
0,2021-09-11 11:50:19.611255,t
1,2021-09-11 11:50:20.098938,y
2,2021-09-11 11:50:20.595248,u
3,2021-09-11 11:50:21.258806,t
4,2021-09-11 11:50:21.752842,y
5,2021-09-11 11:50:22.318801,u
6,2021-09-11 11:50:23.130777,t
7,2021-09-11 11:50:23.618763,y
8,2021-09-11 11:50:24.187069,u
9,2021-09-11 11:50:24.979282,t
10,2021-09-11 11:50:25.474942,y
11,2021-09-11 11:50:26.075242,u
12,2021-09-11 11:50:27.058943,t
13,2021-09-11 11:50:27.643230,y
14,2021-09-11 11:50:28.179477,u
15,2021-09-11 11:50:29.027264,t
16,2021-09-11 11:50:29.547306,y
17,2021-09-11 11:50:30.115317,u
18,2021-09-11 11:50:30.779234,t
19,2021-09-11 11:50:31.123022,y
20,2021-09-11 11:50:31.643200,u
21,2021-09-11 11:50:32.443218,t
22,2021-09-11 11:50:32.906896,y
23,2021-09-11 11:50:33.459042,u
24,2021-09-11 11:50:34.403133,t
25,2021-09-11 11:50:34.923159,y
26,2021-09-11 11:50:35.467043,u
27,2021-09-11 11:50:36.386952,t
28,2021-09-11 11:50:36.915243,y
29,2021-09-11 11:50:37.483334,u
30,2021-09-11 11:50:38.507131,t
31,2021-09-11 11:50:39.059178,y
32,2021-09-11 11:50:39.587174,u
33,2021-09-11 11:50:40.603321,t
34,2021-09-11 11:50:41.131364,y
35,2021-09-11 11:50:41.723141,u
36,2021-09-11 11:50:42.739250,t
37,2021-09-11 11:50:43.243253,y
38,2021-09-11 11:50:43.803025,u
39,2021-09-11 11:50:44.786931,t
40,2021-09-11 11:50:45.291967,y
41,2021-09-11 11:50:45.835288,u
42,2021-09-11 11:50:46.907078,t
43,2021-09-11 11:50:47.411132,y
44,2021-09-11 11:50:48.011261,u
45,2021-09-11 11:50:49.075241,t
46,2021-09-11 11:50:49.619325,y
47,2021-09-11 11:50:50.139135,u
48,2021-09-11 11:50:51.083220,t
49,2021-09-11 11:50:51.619294,y
50,2021-09-11 11:50:52.203489,u
51,2021-09-11 11:50:53.251864,t
52,2021-09-11 11:50:53.787105,y
53,2021-09-11 11:50:54.363354,u
54,2021-09-11 11:50:55.555992,t
55,2021-09-11 11:50:56.107337,y
56,2021-09-11 11:50:56.751729,u
