,time,status
0,2021-09-11 12:12:29.075006,t
1,2021-09-11 12:12:29.475456,y
2,2021-09-11 12:12:30.410728,u
3,2021-09-11 12:12:31.466626,t
4,2021-09-11 12:12:31.955101,y
5,2021-09-11 12:12:33.139305,u
6,2021-09-11 12:12:34.411000,t
7,2021-09-11 12:12:35.098394,y
8,2021-09-11 12:12:36.554765,u
9,2021-09-11 12:12:37.978794,t
10,2021-09-11 12:12:38.386850,y
11,2021-09-11 12:12:39.562763,u
12,2021-09-11 12:12:40.778581,t
13,2021-09-11 12:12:41.194793,y
14,2021-09-11 12:12:42.434997,u
15,2021-09-11 12:12:43.554823,t
16,2021-09-11 12:12:44.043170,y
17,2021-09-11 12:12:45.122811,u
18,2021-09-11 12:12:46.351079,t
19,2021-09-11 12:12:46.891036,y
20,2021-09-11 12:12:47.931090,u
21,2021-09-11 12:12:49.034833,t
22,2021-09-11 12:12:49.403247,y
23,2021-09-11 12:12:50.611279,u
24,2021-09-11 12:12:51.659013,t
25,2021-09-11 12:12:52.402804,y
26,2021-09-11 12:12:53.811213,u
27,2021-09-11 12:12:54.835101,t
28,2021-09-11 12:12:55.371578,y
29,2021-09-11 12:12:57.003016,u
30,2021-09-11 12:12:58.179217,t
31,2021-09-11 12:12:58.786848,y
32,2021-09-11 12:13:00.065905,u
33,2021-09-11 12:13:01.235414,t
34,2021-09-11 12:13:01.883365,y
35,2021-09-11 12:13:03.299264,u
36,2021-09-11 12:13:04.715516,t
37,2021-09-11 12:13:05.171086,y
38,2021-09-11 12:13:06.515333,u
39,2021-09-11 12:13:07.819009,t
40,2021-09-11 12:13:08.307406,y
41,2021-09-11 12:13:09.699382,u
42,2021-09-11 12:13:11.051257,t
43,2021-09-11 12:13:11.619554,y
44,2021-09-11 12:13:12.842962,u
45,2021-09-11 12:13:14.387224,t
46,2021-09-11 12:13:14.875383,y
47,2021-09-11 12:13:16.051511,u
48,2021-09-11 12:13:17.219247,t
49,2021-09-11 12:13:17.883466,y
50,2021-09-11 12:13:19.035524,u
