,time,status
1,2021-09-12 18:19:51.217024,t
2,2021-09-12 18:19:51.736251,y
3,2021-09-12 18:19:52.274937,u
4,2021-09-12 18:19:52.899295,t
5,2021-09-12 18:19:53.303701,y
6,2021-09-12 18:19:54.167934,u
7,2021-09-12 18:19:55.024823,t
8,2021-09-12 18:19:55.516716,y
9,2021-09-12 18:19:56.210003,u
10,2021-09-12 18:19:57.175865,t
11,2021-09-12 18:19:57.821521,y
12,2021-09-12 18:19:58.479582,u
13,2021-09-12 18:19:59.465110,t
14,2021-09-12 18:20:00.273564,y
15,2021-09-12 18:20:00.767761,u
16,2021-09-12 18:20:01.972822,t
17,2021-09-12 18:20:02.480257,y
18,2021-09-12 18:20:03.036644,u
19,2021-09-12 18:20:04.244744,t
20,2021-09-12 18:20:04.939597,y
21,2021-09-12 18:20:05.637793,u
22,2021-09-12 18:20:06.741628,t
23,2021-09-12 18:20:07.381644,y
24,2021-09-12 18:20:08.132586,u
25,2021-09-12 18:20:09.406676,t
26,2021-09-12 18:20:10.029475,y
27,2021-09-12 18:20:10.792893,u
28,2021-09-12 18:20:11.842058,t
29,2021-09-12 18:20:12.385300,y
30,2021-09-12 18:20:13.209420,u
31,2021-09-12 18:20:14.092679,t
32,2021-09-12 18:20:14.706784,y
33,2021-09-12 18:20:15.596326,u
34,2021-09-12 18:20:16.523629,t
35,2021-09-12 18:20:17.108532,y
36,2021-09-12 18:20:17.965151,u
37,2021-09-12 18:20:19.228750,t
38,2021-09-12 18:20:19.797495,y
39,2021-09-12 18:20:20.466003,u
40,2021-09-12 18:20:21.500807,t
41,2021-09-12 18:20:22.035525,y
42,2021-09-12 18:20:22.543068,u
43,2021-09-12 18:20:23.585563,t
44,2021-09-12 18:20:24.061940,y
45,2021-09-12 18:20:24.655833,u
46,2021-09-12 18:20:25.657524,t
47,2021-09-12 18:20:26.300782,y
48,2021-09-12 18:20:26.961913,u
49,2021-09-12 18:20:27.943756,t
50,2021-09-12 18:20:28.447689,y
51,2021-09-12 18:20:29.151450,u
52,2021-09-12 18:20:30.154819,t
53,2021-09-12 18:20:30.908048,y
54,2021-09-12 18:20:31.746067,u
